date,name,amount,category,status
5/25/2024,Subway,2226.48,Food & Drinks,Posted
7/21/2023,CREDIT CARD PAYMENT,2643.25,Banking & Fees,Pending
5/14/2023,eBay,1133.73,Shopping,Posted
11/19/2023,Planet Fitness,1433.01,Fitness & Sports,Pending
8/11/2024,Tectra Inc,796.02,Business Services,Posted
2/20/2023,McDonald's,769.76,Food & Drinks,Posted
4/23/2023,United Airlines,44.26,Travel,Pending
10/23/2023,LA Fitness,2195.72,Fitness & Sports,Pending
3/22/2024,Donation,1104.64,Others,Pending
4/15/2024,YouTube Premium,2803.58,Subscriptions,Posted
6/13/2024,Burger King,-536.1,Food & Drinks,Pending
2/13/2023,Verizon,2089.07,Bills & Utilities,Posted
9/9/2023,Electricity Bill,2991.98,Bills & Utilities,Posted
12/25/2023,Gift Card,32.76,Others,Posted
8/10/2024,Expedia,2792.76,Travel,Pending
1/28/2024,Chipotle,-498.95,Food & Drinks,Pending
6/11/2024,Loan Repayment,1954.12,Insurance & Financial,Pending
11/7/2023,Office Depot,2211.78,Business Services,Pending
8/10/2023,Disney+,2036.53,Subscriptions,Posted
5/14/2023,Disney+,2131.4,Subscriptions,Pending
2/2/2023,Touchstone Climbing,671.32,Fitness & Sports,Posted
2/27/2023,Office Depot,542.61,Business Services,Pending
3/10/2023,Starbucks,2511.58,Food & Drinks,Pending
5/1/2024,CREDIT CARD PAYMENT,1624.39,Banking & Fees,Posted
8/18/2024,Comcast,2298.58,Bills & Utilities,Posted
10/7/2023,Touchstone Climbing,-1884.96,Fitness & Sports,Posted
3/7/2024,eBay,159.06,Shopping,Pending
2/24/2024,IKEA,2147.46,Shopping,Posted
10/3/2023,Overdraft Fee,862.24,Banking & Fees,Pending
8/11/2023,PayPal,-2539.37,Others,Posted
3/2/2024,Office Depot,564.2,Business Services,Posted
1/29/2023,Amazon Prime,2617.43,Subscriptions,Posted
2/22/2023,Hulu,-1929.81,Subscriptions,Pending
4/15/2024,Wire Transfer,-605.09,Banking & Fees,Posted
2/11/2024,Gym Membership,1081.6,Fitness & Sports,Pending
5/18/2024,Starbucks,656.03,Food & Drinks,Pending
8/8/2024,Venmo,1581.77,Others,Posted
1/13/2023,Electricity Bill,1059.03,Bills & Utilities,Pending
2/1/2024,Tectra Inc,1191.58,Business Services,Posted
7/7/2024,Electricity Bill,1539.71,Bills & Utilities,Pending
3/21/2024,Best Buy,-2029.27,Shopping,Pending
5/29/2024,Chipotle,1230,Food & Drinks,Posted
8/13/2024,Home Depot,1529.67,Bills & Utilities,Posted
7/7/2023,Loan Repayment,558.41,Insurance & Financial,Pending
8/20/2024,Netflix,-251.4,Subscriptions,Pending
1/15/2023,Tectra Inc,2473.87,Business Services,Posted
2/25/2023,Automatic Payment,-1012.59,Business Services,Posted
3/24/2024,Burger King,-1605.01,Food & Drinks,Pending
9/22/2023,Gym Membership,109.77,Fitness & Sports,Pending
10/12/2023,Expedia,-724.34,Travel,Posted
7/2/2023,Amazon Prime,1689.78,Subscriptions,Pending
3/26/2024,United Airlines,2422.92,Travel,Pending
6/10/2023,Target,2781.04,Shopping,Pending
6/1/2024,Walmart,1806.57,Shopping,Pending
7/4/2023,Netflix,1397.77,Subscriptions,Posted
11/21/2023,Planet Fitness,2468.6,Fitness & Sports,Posted
7/16/2024,Hulu,2588.23,Subscriptions,Posted
8/31/2023,Lyft,2195.78,Travel,Pending
1/19/2024,Target,1718.25,Shopping,Posted
2/8/2024,Electricity Bill,1450.55,Bills & Utilities,Pending
4/6/2023,Wire Transfer,1886.23,Banking & Fees,Posted
8/6/2024,Chipotle,1519.49,Food & Drinks,Posted
11/1/2023,Lyft,1436.86,Travel,Pending
1/13/2023,Loan Repayment,1220.37,Insurance & Financial,Posted
1/21/2023,Madison Bicycle Shop,106.13,Business Services,Posted
1/16/2023,Touchstone Climbing,2719.19,Fitness & Sports,Pending
4/1/2023,Planet Fitness,2996.19,Fitness & Sports,Pending
12/19/2023,United Airlines,2261.2,Travel,Posted
2/17/2023,CREDIT CARD PAYMENT,242.03,Banking & Fees,Posted
1/31/2024,Loan Repayment,2851.15,Insurance & Financial,Posted
1/20/2023,Delta Airlines,1829.98,Travel,Posted
3/30/2024,Amazon Prime,2918.34,Subscriptions,Pending
4/16/2023,Car Insurance,-1035.83,Insurance & Financial,Posted
5/3/2024,McDonald's,-1981.17,Food & Drinks,Posted
6/15/2023,Mortgage Payment,60.39,Insurance & Financial,Posted
5/12/2023,Amazon Prime,61.14,Subscriptions,Pending
3/7/2024,Miscellaneous Expense,210.26,Others,Pending
5/8/2024,LA Fitness,2339.19,Fitness & Sports,Pending
7/3/2023,Uber,-1893.33,Travel,Posted
3/25/2024,Loan Repayment,2588.51,Insurance & Financial,Pending
6/9/2023,ATM Withdrawal,903.83,Banking & Fees,Posted
5/30/2023,Walmart,740.32,Shopping,Pending
5/30/2023,Car Insurance,525.21,Insurance & Financial,Posted
6/1/2024,PayPal,12.97,Others,Pending
3/27/2024,Comcast,198.81,Bills & Utilities,Posted
4/12/2023,Burger King,2124.59,Food & Drinks,Pending
5/28/2024,Expedia,159.45,Travel,Posted
6/22/2023,Best Buy,778.63,Shopping,Posted
6/29/2024,McDonald's,2732.03,Food & Drinks,Pending
6/25/2024,Planet Fitness,793.28,Fitness & Sports,Posted
2/9/2024,Costco,572.39,Shopping,Posted
12/27/2023,Marriott Hotels,520.91,Travel,Posted
9/20/2023,Loan Repayment,299.31,Insurance & Financial,Pending
8/8/2024,Netflix,2576.22,Subscriptions,Pending
10/2/2023,Overdraft Fee,636.17,Banking & Fees,Posted
7/27/2023,PayPal,747.6,Others,Posted
1/8/2023,Loan Repayment,2673.13,Insurance & Financial,Posted
3/17/2023,Best Buy,2764.78,Shopping,Posted
4/16/2023,Comcast,2820.76,Bills & Utilities,Posted
5/9/2024,Miscellaneous Expense,1850.84,Others,Posted
12/14/2023,Loan Repayment,1043.33,Insurance & Financial,Pending
4/12/2024,Health Insurance,34.09,Insurance & Financial,Posted
1/5/2023,Water Bill,2861.25,Bills & Utilities,Pending
7/28/2024,KFC,2453.83,Food & Drinks,Posted
1/4/2023,Tectra Inc,1637.98,Business Services,Pending
12/19/2023,Health Insurance,2276.73,Insurance & Financial,Pending
8/1/2024,Automatic Payment,841.05,Business Services,Pending
10/21/2023,Automatic Payment,1969.1,Business Services,Posted
8/8/2024,KFC,216.06,Food & Drinks,Pending
5/8/2023,PayPal,360.67,Others,Pending
1/22/2024,PayPal,1627.7,Others,Posted
3/13/2023,Miscellaneous Expense,829.52,Others,Posted
5/23/2024,Electricity Bill,2529.19,Bills & Utilities,Posted
2/14/2024,Tectra Inc,261.31,Business Services,Pending
4/3/2023,Apple Music,-962.47,Subscriptions,Posted
7/18/2023,Gift Card,909.29,Others,Posted
3/30/2023,Starbucks,-2063.42,Food & Drinks,Pending
11/15/2023,Hulu,1531.75,Subscriptions,Posted
9/30/2023,Donation,2238.56,Others,Posted
12/28/2023,ATM Withdrawal,2027.96,Banking & Fees,Pending
9/1/2023,Marriott Hotels,1624.81,Travel,Posted
12/21/2023,Netflix,501.02,Subscriptions,Pending
2/18/2024,Office Depot,894.51,Business Services,Pending
12/20/2023,PayPal,1835.57,Others,Pending
4/1/2023,Madison Bicycle Shop,2252.81,Business Services,Posted
11/24/2023,Touchstone Climbing,2067.89,Fitness & Sports,Posted
6/27/2024,CREDIT CARD PAYMENT,439.24,Banking & Fees,Pending
11/7/2023,Car Insurance,2299.18,Insurance & Financial,Posted
3/9/2023,Automatic Payment,743.54,Business Services,Posted
4/28/2023,Madison Bicycle Shop,1405.59,Business Services,Posted
3/21/2023,eBay,1843.46,Shopping,Posted
2/29/2024,Tectra Inc,2803.44,Business Services,Pending
4/24/2024,Subway,2926.6,Food & Drinks,Posted
5/18/2024,KFC,457.81,Food & Drinks,Posted
2/18/2023,Apple Music,901.19,Subscriptions,Pending
10/25/2023,Uber,2568.31,Travel,Posted
5/9/2023,Amazon Prime,-1887.79,Subscriptions,Pending
6/18/2023,Starbucks,34.58,Food & Drinks,Posted
10/20/2023,Walmart,195.57,Shopping,Pending
9/18/2023,Amazon Prime,9.49,Subscriptions,Pending
5/31/2023,Automatic Payment,247.69,Business Services,Pending
3/5/2023,Disney+,2008.75,Subscriptions,Pending
3/2/2024,Target,697.52,Shopping,Posted
1/9/2024,Staples,-2077.97,Business Services,Posted
5/17/2024,Disney+,2745.32,Subscriptions,Posted
1/31/2023,United Airlines,2191.85,Travel,Posted
7/23/2024,Overdraft Fee,1653.46,Banking & Fees,Pending
12/8/2023,YouTube Premium,1751.22,Subscriptions,Posted
12/13/2023,Tectra Inc,804.4,Business Services,Posted
7/24/2023,Home Depot,1052.74,Bills & Utilities,Pending
12/8/2023,Loan Repayment,2086.68,Insurance & Financial,Posted
3/5/2024,Madison Bicycle Shop,2896.28,Business Services,Posted
3/17/2023,Gift Card,106.72,Others,Pending
8/20/2024,eBay,1643.75,Shopping,Posted
1/14/2023,Walmart,1828.06,Shopping,Posted
1/23/2023,Gift Card,714.72,Others,Posted
2/2/2023,Comcast,1188.9,Bills & Utilities,Pending
3/18/2023,Staples,2830.02,Business Services,Pending
3/16/2023,IKEA,2532.58,Shopping,Posted
7/7/2024,Wire Transfer,1688.71,Banking & Fees,Pending
10/12/2023,Planet Fitness,531.95,Fitness & Sports,Pending
3/8/2024,Amazon Prime,505.15,Subscriptions,Posted
5/11/2024,Best Buy,2546.92,Shopping,Posted
11/9/2023,Touchstone Climbing,214.89,Fitness & Sports,Pending
1/21/2023,Madison Bicycle Shop,170.54,Business Services,Posted
2/20/2023,Wire Transfer,1775.75,Banking & Fees,Pending
1/8/2024,Bank Fee,1495.03,Banking & Fees,Posted
2/9/2023,LA Fitness,135.22,Fitness & Sports,Pending
2/24/2023,Staples,905.21,Business Services,Pending
3/13/2023,ATM Withdrawal,2797.14,Banking & Fees,Posted
7/8/2024,Delta Airlines,2526.83,Travel,Posted
1/19/2023,PG&E,250.18,Bills & Utilities,Pending
5/20/2024,Loan Repayment,941.3,Insurance & Financial,Pending
5/27/2024,Health Insurance,945.09,Insurance & Financial,Pending
2/24/2023,Touchstone Climbing,2759.93,Fitness & Sports,Pending
3/10/2023,Expedia,534.47,Travel,Pending
8/7/2023,Planet Fitness,217.24,Fitness & Sports,Posted
10/14/2023,Chipotle,2345.88,Food & Drinks,Pending
7/25/2024,Wire Transfer,975.17,Banking & Fees,Posted
1/7/2023,Loan Repayment,678.95,Insurance & Financial,Pending
4/17/2024,Comcast,2027.02,Bills & Utilities,Posted
11/3/2023,Automatic Payment,2157.42,Business Services,Pending
3/20/2023,Marriott Hotels,774.31,Travel,Pending
11/23/2023,Uber,145.79,Travel,Pending
7/27/2023,Donation,2252.81,Others,Pending
4/7/2024,Verizon,1192.74,Bills & Utilities,Pending
9/18/2023,Chipotle,131.23,Food & Drinks,Pending
4/6/2024,Wire Transfer,1208.67,Banking & Fees,Pending
1/13/2023,Gift Card,2357.25,Others,Posted
7/9/2024,Madison Bicycle Shop,2672.68,Business Services,Pending
11/6/2023,Car Insurance,1616.26,Insurance & Financial,Posted
2/3/2023,PayPal,2207.47,Others,Posted
3/28/2023,PG&E,1410.52,Bills & Utilities,Pending
6/9/2023,Overdraft Fee,1640.52,Banking & Fees,Posted
6/19/2023,Nike Training,2621.95,Fitness & Sports,Posted
7/9/2024,Miscellaneous Expense,1377.52,Others,Pending
3/15/2023,Loan Repayment,2263.39,Insurance & Financial,Pending
4/29/2023,Burger King,1887.86,Food & Drinks,Pending
4/19/2024,Donation,1503.89,Others,Posted
7/13/2024,Mortgage Payment,827.09,Insurance & Financial,Posted
2/4/2024,Madison Bicycle Shop,2185.56,Business Services,Pending
12/5/2023,CREDIT CARD PAYMENT,2904.91,Banking & Fees,Pending
2/15/2023,United Airlines,1659.29,Travel,Pending
5/31/2024,LA Fitness,2547.22,Fitness & Sports,Pending
5/31/2023,Electricity Bill,862.54,Bills & Utilities,Pending
9/24/2023,Amazon Prime,1861.75,Subscriptions,Posted
1/23/2024,Netflix,780.98,Subscriptions,Posted
4/15/2023,Disney+,209.59,Subscriptions,Pending
2/29/2024,Rent Payment,62.31,Bills & Utilities,Pending
1/12/2024,Uber,2397.47,Travel,Pending
5/5/2023,Starbucks,2574.56,Food & Drinks,Posted
7/28/2024,Bank Fee,2648.06,Banking & Fees,Posted
8/29/2023,Burger King,1864.99,Food & Drinks,Pending
10/1/2023,KFC,2428.95,Food & Drinks,Posted
3/16/2023,Miscellaneous Expense,1287.46,Others,Pending
3/19/2023,Mortgage Payment,374.75,Insurance & Financial,Posted
8/19/2024,CREDIT CARD PAYMENT,1531.48,Banking & Fees,Posted
5/19/2023,Hulu,-1168.68,Subscriptions,Posted
4/28/2024,Hulu,-1979.11,Subscriptions,Pending
12/4/2023,Miscellaneous Expense,2049.38,Others,Posted
6/3/2023,Madison Bicycle Shop,2697.46,Business Services,Pending
11/26/2023,Mortgage Payment,649.24,Insurance & Financial,Posted
5/2/2024,Amazon Prime,523.57,Subscriptions,Posted
2/9/2023,PG&E,2142.25,Bills & Utilities,Pending
8/2/2024,Target,1292.48,Shopping,Posted
7/17/2024,Water Bill,848.29,Bills & Utilities,Posted
10/5/2023,CREDIT CARD PAYMENT,2127.29,Banking & Fees,Posted
8/11/2023,Walmart,2698.5,Shopping,Posted
3/13/2023,Mortgage Payment,604.02,Insurance & Financial,Pending
12/25/2023,Overdraft Fee,-2183.07,Banking & Fees,Pending
12/9/2023,Office Depot,2985.28,Business Services,Posted
8/6/2024,LA Fitness,1050.89,Fitness & Sports,Pending
6/30/2024,Nike Training,256.97,Fitness & Sports,Posted
6/12/2024,Amazon,1277.62,Shopping,Pending
4/29/2024,Hulu,2145.9,Subscriptions,Posted
2/23/2024,Automatic Payment,2183.03,Business Services,Posted
11/10/2023,Starbucks,1943.15,Food & Drinks,Posted
6/27/2024,eBay,2732.73,Shopping,Pending
2/6/2023,Costco,2009.96,Shopping,Posted
7/16/2024,Donation,42.18,Others,Pending
2/22/2023,Madison Bicycle Shop,2166.02,Business Services,Posted
3/7/2023,Staples,1440.96,Business Services,Posted
3/19/2023,Bank Fee,106.99,Banking & Fees,Posted
2/4/2024,PayPal,784.56,Others,Pending
8/27/2023,Verizon,1561.24,Bills & Utilities,Pending
12/22/2023,Starbucks,2060.7,Food & Drinks,Posted
4/23/2023,Loan Repayment,1436,Insurance & Financial,Pending
3/14/2023,Planet Fitness,2421.39,Fitness & Sports,Pending
3/15/2024,CREDIT CARD PAYMENT,620.08,Banking & Fees,Pending
6/2/2023,PG&E,-660.84,Bills & Utilities,Posted
7/24/2024,Loan Repayment,789.1,Insurance & Financial,Pending
12/8/2023,Amazon,2580.53,Shopping,Posted
5/5/2023,Expedia,2243.8,Travel,Posted
8/8/2024,Madison Bicycle Shop,2949,Business Services,Posted
8/9/2024,Gym Membership,2360.21,Fitness & Sports,Posted
1/25/2023,Disney+,2110.92,Subscriptions,Pending
7/18/2024,Expedia,2102.51,Travel,Posted
5/4/2023,Miscellaneous Expense,2115.52,Others,Posted
6/6/2023,Gym Membership,546.38,Fitness & Sports,Pending
7/31/2024,Loan Repayment,-2624.62,Insurance & Financial,Posted
3/24/2024,Venmo,789.39,Others,Pending
8/20/2023,Bank Fee,807.97,Banking & Fees,Pending
5/19/2023,LA Fitness,1069.5,Fitness & Sports,Pending
4/3/2023,Planet Fitness,-1732.26,Fitness & Sports,Posted
10/18/2023,Expedia,1970.47,Travel,Pending
9/1/2023,ATM Withdrawal,-1797.64,Banking & Fees,Posted
12/16/2023,Touchstone Climbing,2348.28,Fitness & Sports,Posted
10/1/2023,Overdraft Fee,474.53,Banking & Fees,Posted
2/15/2024,Spotify,2056.35,Subscriptions,Pending
2/6/2024,Spotify,-693.6,Subscriptions,Posted
12/19/2023,Marriott Hotels,2854.53,Travel,Posted
7/14/2023,Car Insurance,1149.99,Insurance & Financial,Pending
2/21/2023,Tectra Inc,308.76,Business Services,Pending
11/7/2023,Madison Bicycle Shop,2787.54,Business Services,Posted
4/27/2024,PayPal,1686.5,Others,Pending
9/4/2023,Domino's Pizza,790.47,Food & Drinks,Posted
4/11/2023,Domino's Pizza,1674.47,Food & Drinks,Pending
3/13/2023,Gift Card,725.82,Others,Posted
8/16/2023,Automatic Payment,1359.84,Business Services,Pending
2/19/2024,Wire Transfer,800.53,Banking & Fees,Posted
10/19/2023,Office Depot,1773.33,Business Services,Posted
6/22/2023,eBay,684.7,Shopping,Posted
2/15/2023,Water Bill,1693.26,Bills & Utilities,Posted
3/28/2023,Car Insurance,1884.38,Insurance & Financial,Pending
9/19/2023,Wire Transfer,2755.32,Banking & Fees,Pending
7/15/2024,Chipotle,1586.37,Food & Drinks,Pending
6/7/2023,Amazon Prime,2046.24,Subscriptions,Posted
1/14/2023,LA Fitness,2918,Fitness & Sports,Pending
2/16/2023,Rent Payment,2745.82,Bills & Utilities,Pending
9/15/2023,Electricity Bill,350.64,Bills & Utilities,Posted
6/22/2024,Gift Card,2353.87,Others,Posted
7/5/2024,Tectra Inc,1893.97,Business Services,Pending
6/6/2024,KFC,2243.05,Food & Drinks,Posted
11/15/2023,Bank Fee,478.23,Banking & Fees,Posted
1/23/2024,IKEA,373.07,Shopping,Pending
2/8/2023,Car Insurance,2274.21,Insurance & Financial,Posted
4/17/2024,United Airlines,2927.52,Travel,Posted
4/15/2024,Madison Bicycle Shop,520.13,Business Services,Pending
5/13/2024,Netflix,2180.83,Subscriptions,Pending
12/8/2023,Touchstone Climbing,2417.25,Fitness & Sports,Pending
7/25/2023,Apple Music,888.96,Subscriptions,Posted
7/28/2023,Donation,974,Others,Posted
5/13/2024,Best Buy,1314.21,Shopping,Pending
4/19/2024,Amazon Prime,700.75,Subscriptions,Posted
3/11/2023,Walmart,2094.27,Shopping,Posted
4/14/2023,Car Insurance,1660.02,Insurance & Financial,Posted
7/6/2024,Rent Payment,1644.51,Bills & Utilities,Pending
5/18/2024,Burger King,1639.59,Food & Drinks,Pending
9/5/2023,Car Insurance,951.26,Insurance & Financial,Posted
1/20/2023,Donation,1392.3,Others,Pending
6/25/2023,Electricity Bill,487.6,Bills & Utilities,Posted
5/1/2024,Marriott Hotels,312.89,Travel,Posted
6/11/2023,Overdraft Fee,1125.92,Banking & Fees,Pending
4/23/2023,United Airlines,2528.56,Travel,Pending
5/22/2024,Gift Card,264.99,Others,Posted
1/15/2024,Expedia,881.49,Travel,Posted
7/26/2023,Water Bill,1355.22,Bills & Utilities,Posted
6/24/2023,Netflix,1278.17,Subscriptions,Pending
3/4/2023,Donation,603.44,Others,Posted
2/22/2023,Staples,1901.21,Business Services,Posted
12/16/2023,McDonald's,1136.86,Food & Drinks,Posted
8/12/2024,McDonald's,-1250.31,Food & Drinks,Posted
3/30/2024,Tectra Inc,1403.32,Business Services,Posted
6/9/2023,Uber,1739.4,Travel,Posted
3/26/2023,Costco,1509.77,Shopping,Pending
1/23/2023,eBay,971.79,Shopping,Pending
7/8/2023,Home Depot,-986.85,Bills & Utilities,Pending
10/7/2023,Amazon,2068.55,Shopping,Posted
1/9/2024,Verizon,2445.32,Bills & Utilities,Pending
10/14/2023,Tectra Inc,-2807.18,Business Services,Pending
1/11/2023,Planet Fitness,199.79,Fitness & Sports,Posted
1/8/2024,Amazon,359.5,Shopping,Posted
6/29/2023,Comcast,-1632.55,Bills & Utilities,Pending
1/18/2024,Walmart,2280.41,Shopping,Pending
7/27/2023,Spotify,920.7,Subscriptions,Posted
3/8/2024,IKEA,1343.01,Shopping,Posted
1/11/2024,Automatic Payment,1961.57,Business Services,Posted
7/23/2023,Gift Card,1118.95,Others,Pending
4/12/2023,Electricity Bill,1062.84,Bills & Utilities,Pending
1/19/2024,Nike Training,625.85,Fitness & Sports,Pending
2/20/2023,Target,2600.02,Shopping,Posted
4/9/2023,Mortgage Payment,1695.38,Insurance & Financial,Pending
1/14/2023,PG&E,-267.85,Bills & Utilities,Posted
6/20/2023,Tectra Inc,2018.82,Business Services,Posted
2/11/2023,Burger King,2888.92,Food & Drinks,Posted
8/7/2023,Car Insurance,1345.54,Insurance & Financial,Pending
5/11/2024,Health Insurance,2210.95,Insurance & Financial,Pending
8/19/2023,Walmart,1552.68,Shopping,Pending
9/25/2023,Apple Music,1686.22,Subscriptions,Pending
5/20/2024,Airbnb,1638.18,Travel,Posted
5/2/2023,Bank Fee,2218.31,Banking & Fees,Pending
10/20/2023,Uber,-2838.01,Travel,Pending
5/20/2024,Wire Transfer,2166.16,Banking & Fees,Posted
2/21/2024,IKEA,2088.39,Shopping,Pending
6/29/2024,Wire Transfer,1011.2,Banking & Fees,Posted
8/20/2023,Delta Airlines,1562.36,Travel,Pending
3/13/2023,Apple Music,860.22,Subscriptions,Posted
11/18/2023,Overdraft Fee,994.12,Banking & Fees,Pending
6/17/2024,Touchstone Climbing,2774.56,Fitness & Sports,Posted
4/19/2023,Comcast,547.08,Bills & Utilities,Pending
7/30/2024,Venmo,1331.38,Others,Posted
5/28/2024,Starbucks,2013.85,Food & Drinks,Posted
5/25/2024,IKEA,750.75,Shopping,Posted
1/15/2023,Lyft,711.74,Travel,Posted
3/20/2023,Marriott Hotels,2726.9,Travel,Posted
11/23/2023,Netflix,1062.74,Subscriptions,Posted
8/22/2024,Amazon,1618.64,Shopping,Pending
4/30/2023,Wire Transfer,2664.86,Banking & Fees,Pending
1/21/2024,Automatic Payment,2050.05,Business Services,Posted
3/3/2024,Gym Membership,2975.11,Fitness & Sports,Pending
6/30/2024,Automatic Payment,605.86,Business Services,Posted
6/6/2023,CREDIT CARD PAYMENT,1312.14,Banking & Fees,Posted
10/31/2023,Touchstone Climbing,1829.45,Fitness & Sports,Pending
2/9/2024,Health Insurance,2885.6,Insurance & Financial,Pending
1/23/2024,Gift Card,2521.36,Others,Posted
7/3/2024,IKEA,2321.4,Shopping,Pending
1/4/2024,Gym Membership,2862.48,Fitness & Sports,Posted
3/7/2024,Verizon,793.02,Bills & Utilities,Posted
5/5/2024,Touchstone Climbing,434.33,Fitness & Sports,Pending
7/7/2023,Lyft,351.29,Travel,Posted
7/26/2023,Disney+,2223.98,Subscriptions,Pending
5/3/2023,McDonald's,-2072.03,Food & Drinks,Pending
1/21/2023,PG&E,2804.62,Bills & Utilities,Posted
6/10/2024,Donation,1632.29,Others,Posted
3/9/2023,Costco,1418.17,Shopping,Pending
1/19/2024,CREDIT CARD PAYMENT,1122.76,Banking & Fees,Posted
12/11/2023,Comcast,1393.27,Bills & Utilities,Posted
5/17/2023,eBay,-2851.03,Shopping,Posted
2/18/2023,Touchstone Climbing,1279.13,Fitness & Sports,Pending
3/13/2024,Overdraft Fee,2085.22,Banking & Fees,Pending
7/1/2024,Mortgage Payment,2299.49,Insurance & Financial,Pending
10/7/2023,PayPal,1113.92,Others,Pending
3/30/2023,Amazon,1220.14,Shopping,Posted
5/13/2024,Loan Repayment,2953.56,Insurance & Financial,Posted
7/12/2023,Venmo,-2992.33,Others,Posted
4/7/2023,Wire Transfer,1443.58,Banking & Fees,Posted
1/28/2023,Bank Fee,1592.96,Banking & Fees,Pending
12/18/2023,PG&E,-1896.17,Bills & Utilities,Posted
8/2/2023,Gym Membership,2837.25,Fitness & Sports,Posted
6/21/2024,Netflix,1353.94,Subscriptions,Posted
8/5/2023,Bank Fee,529.28,Banking & Fees,Posted
3/3/2023,Electricity Bill,730.38,Bills & Utilities,Posted
